id,track names,artists name,artists id,track acousticness,track danceability,track duration_ms,track energy,track instrumentalness,track key,track liveness,track loudness,track mode,track speechiness,track time_signature,track valence,genres
1lfjTOtTRUDkzcmahA4lcs,"I'll Be There for You (Theme from ""Friends')",The Rembrandts,0gDg7FEsF4Y1jWddJJgcn4,0.065,0.258,187293,0.919,0.0,9,0.279,-6.927,1,0.0809,4,0.636,pop rock
6q9orQ8lTnKFqBhxRB0bY5,Man! I Feel Like A Woman!,Shania Twain,5e4Dhzv426EvQe3aDb64jL,0.641,0.664,233000,0.889,0.0,10,0.298,-3.058,1,0.0468,4,0.729,dance pop
4CcSw8wQAHYf4XNckayPoc,Walking on Broken Glass,Annie Lennox,5MspMQqdVbdwP6ax3GXqum,0.215,0.75,253296,0.562,1.1e-06,0,0.105,-8.45,1,0.0281,4,0.807,soft rock
0q90594hk25yo0xZmBTqCd,Don't Let the Sun Go Down on Me,George Michael,19ra5tSw0tWufvUp8GotLo,0.501,0.432,346960,0.551,1.77e-06,0,0.472,-8.096,1,0.0289,4,0.253,soft rock
4oGTdOClZUxcM2H3UmXlwL,Ironic,Alanis Morissette,6ogn9necmbUdCppmNnGOdi,0.246,0.495,225933,0.595,0.0,11,0.236,-7.57,1,0.0443,4,0.392,singer-songwriter
1NOeZ7ZIVKMebuza26rofd,"Because You Loved Me (Theme from ""Up Close and Personal"")",Céline Dion,4S9EykWXhStSc15wEx8QFK,0.314,0.614,273667,0.466,0.0,1,0.099,-9.881,1,0.0327,4,0.178,dance pop
2AlVWg58iy4Cx6KqD0XYu2,Picture Of You,Boyzone,6X9aYHnQ75YI8o08aoa0iS,0.109,0.768,206040,0.919,1.14e-06,0,0.366,-6.066,1,0.0416,4,0.862,pop rock
4pZ2aqPV39Gw3FuHrWKWnM,Kiss Me,Sixpence None The Richer,0lJlKQvuM2Sd9DPPyUXcHg,0.116,0.529,205240,0.741,1.23e-06,3,0.0736,-5.661,1,0.0268,4,0.455,pop rock
3UpS7kBnkVQYG13pDDFTC4,As Long as You Love Me,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,0.275,0.804,221107,0.801,3.29e-05,0,0.215,-4.892,1,0.0305,4,0.826,europop
1OFKUn2VLafrHj7ybnap0Q,Only Wanna Be with You,Hootie & The Blowfish,08ct2eZF5lUPdJpHwNKWof,0.107,0.49,229587,0.873,5.19e-06,6,0.118,-5.861,1,0.0355,4,0.513,pop rock
013AWvizllIUEC2FOBzOnh,Truly Madly Deeply,Savage Garden,3NRFinRTEqUCfaTTZmk8ek,0.403,0.555,277267,0.698,0.0,0,0.0851,-8.874,1,0.0287,4,0.816,pop rock
3tyTt5pEWblt96j1HsXiV5,Freedom! '90 - Remastered,George Michael,19ra5tSw0tWufvUp8GotLo,0.225,0.677,390862,0.852,3.95e-05,5,0.0595,-10.856,1,0.045,4,0.93,soft rock
3IDsegNBHC4pjGCOMTQYlU,"Baby, Baby",Amy Grant,72Nhcx7prNk2ZCxhx0Y5es,0.426,0.702,236973,0.901,0.00153,1,0.0368,-4.45,1,0.0264,4,0.919,christian music
4UQLQJu3DNvVkMVglwElU2,The King of Wishful Thinking,Go West,7bKupnlF7XOfR1En3K8oAL,0.033,0.669,241760,0.868,0.0,0,0.0991,-7.377,1,0.0527,4,0.913,synthpop
2aBxt229cbLDOvtL7Xbb9x,Always Be My Baby,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,0.457,0.65,258133,0.531,0.0,4,0.249,-8.335,1,0.0364,4,0.487,urban contemporary
7A0apkTSTvMbSI7yplcmlh,Come on over Baby (All I Want Is You) - Radio Version,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,0.226,0.829,203333,0.915,1.25e-05,8,0.246,-3.205,1,0.106,4,0.779,post-teen pop
1F93GMRPvmWpVP970SzjpH,The Shoop Shoop Song (It's In His Kiss),Cher,72OaDtakiy6yFqkt4TsiFt,0.467,0.678,170000,0.61,0.0,0,0.397,-10.509,1,0.0306,4,0.919,pop
1GrikfH0jDejDvrxo84n4P,Together Again,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,0.078,0.873,301200,0.593,0.00697,7,0.104,-8.942,1,0.103,4,0.495,urban contemporary
0HKD13PLq2WicViBBhSrOl,Out Of Reach,Gabrielle,7rftfGIYEeZ79sLb58ZBDi,0.503,0.51,196987,0.48,0.0,11,0.106,-6.567,1,0.0452,4,0.496,pop rock
0Yi128S6QgQDnAKg5A0OZw,To Be With You,Mr. Big,5OfhOoKunSnuubxxRML8J3,0.245,0.696,208067,0.419,0.0,4,0.0785,-7.289,1,0.0419,4,0.487,rock
1UI0l2L66HJ9AtoEOlHzv4,Sometimes,Britney Spears,26dSoYclwsYLMAKD3tpOr4,0.42,0.745,245067,0.742,0.0,10,0.102,-5.693,1,0.0259,4,0.806,post-teen pop
4n8iSiSWRdaSeSpJMbdk9O,Jessie,Joshua Kadison,2VrP5BkyzDhY43dWMlaYjD,0.426,0.648,319027,0.464,4.93e-06,7,0.262,-11.592,1,0.0287,4,0.512,no genre
1PEqh7awkpuepLBSq8ZwqD,I Love You Always Forever,Donna Lewis,2EfG2EoT8GFJrMiilbTVl2,0.627,0.744,239960,0.453,0.421,5,0.0898,-11.977,1,0.0348,4,0.122,pop rock
2le9fblYnfoLr9dkZIsJUa,"Baby, I Love Your Way",Big Mountain,0Jeckitay8SbvKwqAzWuYH,0.0528,0.651,249520,0.747,0.0,1,0.207,-7.269,0,0.0699,4,0.776,reggae fusion
2DZ0asZUifcas2aTEi3SrZ,"Love Is All Around - From ""Four Weddings And A Funeral""",Wet Wet Wet,2u0gw0uCWBMiqV7h0N8kai,0.256,0.428,237893,0.542,0.0,10,0.169,-12.381,1,0.0304,4,0.566,sophisti-pop
2fXNIyzcOjc5Otknzsfi2O,"I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria StuLive at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992dios, New York - March 1992",Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,0.663,0.216,264240,0.544,0.0,5,0.882,-8.132,1,0.0431,4,0.301,urban contemporary
1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice Girls,0uq5PttqEjj3IH1bzwcrXF,0.101,0.768,173027,0.864,0.0,11,0.162,-6.145,1,0.0324,4,0.891,pop
6nozDLxeL0TE4MS9GqYU1v,I Knew I Loved You,Savage Garden,3NRFinRTEqUCfaTTZmk8ek,0.32,0.61,250360,0.497,6.11e-05,9,0.0884,-9.88,1,0.0279,4,0.739,pop rock
1M2nd8jNUkkwrc1dgBPTJz,Angels,Robbie Williams,2HcwFjNelS49kFbfvMxQYw,0.156,0.429,265000,0.594,4.95e-06,4,0.1,-6.251,1,0.0277,4,0.236,pop
7fLkHVJAJLENmSvhrEHZxV,A Whole New World (Aladdin's Theme),Peabo Bryson,49iKbKGqgn8OESkW5WduX0,0.636,0.538,250400,0.189,0.0,2,0.174,-17.13,1,0.0344,4,0.161,urban contemporary
4FCb4CUbFCMNRkI6lYc1zI,Hero,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,0.735,0.501,257733,0.378,0.0,4,0.119,-9.37,1,0.029,4,0.178,urban contemporary
1di1BEgJYzPvXUuinsYJGP,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,0.0352,0.731,225360,0.853,0.0,10,0.268,-4.219,0,0.0363,4,0.605,europop
6SLLoLPDg6XALqgCs9rBX3,No Matter What,Boyzone,6X9aYHnQ75YI8o08aoa0iS,0.165,0.701,274267,0.416,0.0,7,0.13,-9.429,1,0.0247,4,0.555,pop rock
6aXY8SXfIcDU1FTNqo5fHz,Fading Like A Flower (Every Time You Leave),Roxette,2SHhfs4BiDxGQ3oxqf0UHY,0.195,0.609,230680,0.668,0.0,0,0.219,-5.738,1,0.026,4,0.319,swedish pop
76puoNshqjAAocKl5KbmpQ,I Have Nothing - Film Version,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,0.757,0.486,296040,0.448,0.0,7,0.0852,-9.133,1,0.0342,3,0.17,urban contemporary
4c6vZqYHFur11FbWATIJ9P,There She Goes,The La's,47Z8LEl3LnQkcpva0xSthT,0.013,0.533,162187,0.761,0.829,7,0.207,-10.632,1,0.0298,4,0.917,britpop
36AWdhZIGLUTkWpJDhe7va,2 Become 1,Spice Girls,0uq5PttqEjj3IH1bzwcrXF,0.326,0.646,241027,0.665,1.97e-05,6,0.238,-7.878,1,0.0268,4,0.7,pop
5oQx6XZyrOOkGbme8DA9GO,Amazed,Lonestar,3qbnxnvUqR14MJ9g8QwZJK,0.23,0.56,240000,0.541,0.0,1,0.118,-7.97,1,0.0288,4,0.278,country road
0LXosXV9ZvmzIpzUsOMuLv,You'll Be In My Heart,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,0.0572,0.568,258400,0.748,4.48e-06,8,0.0932,-6.523,1,0.0298,4,0.615,soft rock
1Eb90nmqTrxylKFhcUzW8P,(Everything I Do) I Do It For You,Bryan Adams,3Z02hBLubJxuFJfhacLSDc,0.0805,0.533,393640,0.36,1.03e-05,1,0.0631,-12.633,1,0.0282,4,0.299,soft rock
4f6jZRNyjZQ8ltv1txgZUG,Can You Feel the Love Tonight,Elton John,3PhoLpVuITZKcymswpck5b,0.867,0.309,241280,0.275,0.000408,10,0.11,-12.612,1,0.0332,4,0.161,soft rock
5kK1Iru9ogP3Iy1zsANU1n,The Power of Love,Céline Dion,4S9EykWXhStSc15wEx8QFK,0.36,0.546,342400,0.519,0.00046,8,0.24,-9.072,1,0.0291,4,0.247,dance pop
4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,0.845,0.332,271093,0.214,5.62e-06,4,0.0839,-12.518,1,0.0349,4,0.11,urban contemporary
7CBy5lwwNECPDjsksQrxxB,Joyride,Roxette,2SHhfs4BiDxGQ3oxqf0UHY,0.0457,0.631,263093,0.77,0.0,2,0.481,-5.315,1,0.0267,4,0.734,swedish pop
7mnGQesk1TzQLzQ9bYWZPR,She's so High,Tal Bachman,3KEb1kbIZN5jumsjFEWgSW,0.2,0.537,224693,0.84,2.15e-06,9,0.0998,-4.626,1,0.0363,4,0.211,pop rock
3v0uXfyMEZ1lGvBOv1Y4ar,Bring It All Back,S Club 7,1kM5rgJvkiDMOoKX56H6pX,0.333,0.679,213600,0.903,0.0,4,0.372,-4.914,1,0.0463,4,0.872,europop
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,Britney Spears,26dSoYclwsYLMAKD3tpOr4,0.202,0.759,211067,0.699,0.000131,0,0.443,-5.745,0,0.0307,4,0.907,post-teen pop
1EflNuGtIko1YjBAmbZAQr,Relight My Fire (feat. Lulu),Take That,1XgFuvRd7r5g0h844A5ZUQ,0.0379,0.653,251760,0.943,0.0,9,0.0989,-7.315,1,0.0515,4,0.925,europop
7ziHnshbknkpFLDW5yGBjO,Never Ever,All Saints,5TDVKqW9uhqGjwwwKGuma4,0.559,0.738,387573,0.541,0.0,1,0.0492,-5.485,1,0.0311,4,0.309,pop rock
4rV3AYCf4BBBCkIpyLPwUP,Dreams,Gabrielle,7rftfGIYEeZ79sLb58ZBDi,0.173,0.751,222773,0.467,0.0,9,0.217,-13.652,1,0.036,4,0.568,pop rock
6vGW3d8X48CBaLdU0PQbey,Moving on Up,M People,3lcbKPLl0ci2mKRdcP5Etf,0.0499,0.899,215533,0.857,0.0299,0,0.112,-6.128,0,0.037,4,0.961,sophisti-pop
6CU0zWIWVTEnmWpSjVHM93,You Gotta Be,Des'ree,73ZPfpfg1LBVvDEArK4l5B,0.211,0.627,245200,0.669,2.72e-06,0,0.111,-9.985,1,0.0412,4,0.498,pop rock
2Cy7QY8HPLk925AyNAt6OG,Black or White - Single Version,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,0.0814,0.741,202853,0.894,0.0527,4,0.089,-3.826,1,0.0496,4,0.96,soul
0hrBpAOgrt8RXigk83LLNE,The Sign,Ace of Base,5ksRONqssB7BR161NTtJAm,0.00928,0.808,191240,0.786,0.0701,4,0.0574,-6.897,0,0.0447,4,0.899,pop rock
4WUnM4KNZ0kjp0CUeoyOnS,I Swear,All-4-One,1B8ySGDAiXTCvnJNH4HSCG,0.235,0.532,259853,0.407,0.0,6,0.117,-9.658,0,0.0233,4,0.23,urban contemporary
1Ab3miDy9TBJskMFlkiB5Z,Friday I'm In Love,The Cure,7bu3H8JO7d0UbMoVzbo70s,0.000945,0.549,214360,0.946,0.00207,7,0.368,-4.265,0,0.0377,4,0.477,rock
391CwgcBxvUHmEKda2b5In,I'd Do Anything For Love (But I Won't Do That) - Single Edit,Meat Loaf,7dnB1wSxbYa8CejeVg98hz,0.623,0.419,316467,0.672,0.0,2,0.412,-6.353,1,0.092,4,0.304,soft rock
6qspW4YKycviDFjHBOaqUY,Waterfalls,TLC,0TImkz4nPqjegtVSMZnMRq,0.311,0.77,279507,0.505,7.4e-05,1,0.0777,-7.345,1,0.0828,4,0.757,urban contemporary
4AOuWMwBYlZ96c07ye2w27,Sweetest Thing - The Single Mix,U2,51Blml2LZPmy7TTiAg47vQ,0.0941,0.534,183160,0.605,4.35e-05,0,0.198,-7.096,1,0.0352,4,0.558,rock
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,0.00125,0.315,289533,0.715,7.97e-06,11,0.0942,-8.072,0,0.0362,3,0.497,post-grunge
7woW97CfcWaKtuC6W5BP2K,Heal the World,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,0.537,0.545,384307,0.485,1.8e-06,9,0.104,-8.045,1,0.0485,4,0.101,soul
144JMbvbR5txNzoZ112wo4,Strong Enough,Cher,72OaDtakiy6yFqkt4TsiFt,0.0495,0.593,224000,0.923,0.0,0,0.29,-6.19,1,0.101,4,0.587,pop
0P6CPJrNJ1Zt755CQTWg3S,C'est La Vie,B*Witched,72eP0W3rIhkxd0NHGg4w4u,0.0978,0.705,173693,0.936,0.000124,7,0.0506,-5.109,1,0.0306,4,0.939,girl group
0Uqs7ilt5kGX9NzFDWTBrP,Quit Playing Games (With My Heart),Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,0.0559,0.8,232667,0.825,2.18e-06,11,0.141,-6.552,0,0.034,4,0.903,europop
5vKkaZHPzuqQheytfKuXzp,"Circle of Life - From ""The Lion King""/Soundtrack Version",Elton John,3PhoLpVuITZKcymswpck5b,0.264,0.3,291600,0.387,0.215,10,0.106,-15.321,1,0.0331,4,0.137,soft rock
5iwyLsQ5yjnCaRrJGyAPZM,Endless Love,Lionel Richie,3gMaNLQm7D9MornNILzdSl,0.866,0.483,266800,0.268,0.0163,10,0.145,-11.809,1,0.0257,4,0.182,soft rock
3ZpQiJ78LKINrW9SQTgbXd,All I Wanna Do,Sheryl Crow,4TKTii6gnOnUXQHyuo9JaD,0.111,0.82,272107,0.528,0.0186,9,0.257,-11.179,1,0.0321,4,0.931,rock
4lO57zZGFcj7vSY4QhfVDq,She's The One,Robbie Williams,2HcwFjNelS49kFbfvMxQYw,0.663,0.243,258027,0.609,1.13e-05,10,0.221,-8.451,1,0.0323,4,0.333,pop
4rvT5iZVOCJeXZrDvy6JFK,What Can I Do,The Corrs,1VbWUxZTRNY2gw3qZ1tg9W,0.336,0.631,259467,0.516,0.0,9,0.0974,-7.514,1,0.035,4,0.688,pop rock
1umFfZGw8bsBd1a0fLTQI3,"Show Me Heaven - From ""Days Of Thunder""",Maria McKee,30GIF9g2UJ1ifn45kSMTFf,0.136,0.5,229920,0.455,0.00363,8,0.0646,-10.483,1,0.0261,4,0.563,no genre
1gVgkQFOKa8Wc1HYsJtPdH,More Than Words,Extreme,6w7j5wQ5AI5OQYlcM15s2L,0.467,0.626,334107,0.134,0.0,6,0.113,-14.898,1,0.0298,4,0.239,rock
7pUARNBq1Puwna5LrAhosi,How Deep Is Your Love,Take That,1XgFuvRd7r5g0h844A5ZUQ,0.672,0.786,221000,0.376,0.000611,4,0.186,-14.285,1,0.0273,4,0.437,europop
6tXnRSvuNgOq4QcxpIN54r,Weather With You,Crowded House,7ohlPA8dRBtCf92zaZCaaB,0.25,0.643,224467,0.614,7.17e-06,2,0.214,-12.878,1,0.0279,4,0.891,rock
3i6qNxyVgIdUZTTi5m25EM,Bitch,Meredith Brooks,2QmLFuIDtNDmmJY3OtvinN,0.0112,0.617,252760,0.886,9.63e-05,9,0.0523,-5.953,1,0.055,4,0.629,pop rock
225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,0.165,0.383,298760,0.662,0.0,2,0.248,-5.162,1,0.0333,4,0.138,rock
7B3UAPLYAbwXVgbHSKEaTw,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",Céline Dion,4S9EykWXhStSc15wEx8QFK,0.643,0.463,249240,0.4,2.46e-05,6,0.131,-9.999,0,0.0308,4,0.121,dance pop
7zB3ZhA5v33pA4rCdKKGqq,High,Lighthouse Family,6edGSAX5dVpeJVwu1Q0NwJ,0.0994,0.664,310333,0.622,0.0738,10,0.112,-8.505,1,0.0253,4,0.614,pop rock
0U9TKK9GYryei6Vn45TEdH,Over My Shoulder,Mike & The Mechanics,2yTUYhIf8fxptTIy3KLuJD,0.126,0.631,217200,0.826,0.0,5,0.0648,-7.856,0,0.0322,4,0.82,soft rock
4lsEHglVsLzILTDQ3CNESV,All for Love,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,0.125,0.51,281200,0.44,0.0,2,0.0994,-11.015,1,0.0293,4,0.135,soft rock
1KGi9sZVMeszgZOWivFpxs,No Scrubs,TLC,0TImkz4nPqjegtVSMZnMRq,0.0251,0.743,214400,0.675,0.000717,8,0.0685,-4.267,0,0.0953,4,0.59,urban contemporary
0SLtqCrXBRrnkxSOMA3X4W,Let Me Entertain You,Robbie Williams,2HcwFjNelS49kFbfvMxQYw,0.000169,0.478,262000,0.965,0.00251,10,0.0854,-5.022,1,0.0642,4,0.347,pop
0JN7vUgUolHGHFrOR8xk7S,When You Believe (with Mariah Carey) - from The Prince of Egypt,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,0.557,0.436,272893,0.39,0.0,1,0.12,-9.62,0,0.0326,4,0.119,urban contemporary
27QvYgBk0CHOVHthWnkuWt,Vogue,Madonna,6tbjWDEIzxoDsBA1FuhfPW,0.00379,0.737,316813,0.88,0.00351,6,0.417,-6.449,1,0.0433,4,0.329,pop
7ojJ4XvqBhBcteM0zjMebT,(I Can't Help) Falling In Love With You,UB40,69MEO1AADKg1IZrq2XLzo5,0.0444,0.642,207440,0.722,0.00388,2,0.122,-13.031,1,0.0375,4,0.836,uk reggae
0BUoLE4o9eVahDHvTqak67,Unpretty,TLC,0TImkz4nPqjegtVSMZnMRq,0.00152,0.648,278067,0.622,5.97e-05,7,0.109,-6.063,1,0.0428,4,0.51,urban contemporary
75CgD6l7K4qMzZrn4CbZqz,Stars,Simply Red,1fa0cOhromAZdq2xRA4vv8,0.154,0.716,248600,0.818,0.000806,7,0.236,-7.456,1,0.0256,4,0.817,sophisti-pop
6xkryXuiZU360Lngd4sx13,Fantasy,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,0.139,0.669,243493,0.727,0.0,7,0.123,-7.588,1,0.0353,4,0.807,urban contemporary
6kQz6t5z1FK4uohPh8Kd73,Let's Get Loud,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,0.139,0.82,238227,0.937,7.4e-05,5,0.325,-4.81,0,0.0542,4,0.922,urban contemporary
11mwFrKvLXCbcVGNxffGyP,Genie In a Bottle,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,0.21,0.627,217573,0.8,0.000123,1,0.137,-6.945,1,0.162,4,0.912,post-teen pop
3GCpEbJzknVdpvx9WI03x3,Mysterious Girl - Radio Edit,Peter Andre,4zVfvSWs6FvSD6B5lQGs2S,0.14,0.655,217107,0.822,0.0,8,0.298,-5.755,1,0.211,4,0.859,europop
3nvuPQTw2zuFAVuLsC9IYQ,Nothing Compares 2 U,Sinéad O'Connor,4sD9znwiVFx9cgRPZ42aQ1,0.0425,0.511,280040,0.574,2.33e-05,5,0.105,-7.016,1,0.0273,4,0.161,pop rock
0lfPPoWG4b3OmhieJ2YDF0,If It Makes You Happy,Sheryl Crow,4TKTii6gnOnUXQHyuo9JaD,0.0409,0.541,324840,0.692,0.000178,7,0.108,-7.056,1,0.0278,4,0.303,rock
1yTQ39my3MoNROlFw3RDNy,Say You'll Be There,Spice Girls,0uq5PttqEjj3IH1bzwcrXF,0.0149,0.726,235973,0.679,1.49e-06,1,0.0837,-6.219,1,0.0473,4,0.751,pop
69mFxANpGyq9s69LqH3d9G,I Love Your Smile,Shanice,0Ttph0pOZiPNTD3y2wUUb6,0.00955,0.722,257973,0.842,8.45e-06,5,0.178,-8.745,0,0.126,4,0.751,urban contemporary
0L0T4tMAaGqLgIVj1MOj9t,Father Figure - Remastered,George Michael,19ra5tSw0tWufvUp8GotLo,0.163,0.689,336667,0.333,3.36e-05,3,0.0853,-13.288,1,0.0262,4,0.284,soft rock
7E81YAfHOaSlnevLjKMghT,Justified & Ancient,The KLF,6dYrdRlNZSKaVxYg5IrvCH,0.00276,0.628,228372,0.953,0.0132,10,0.427,-4.989,0,0.0626,4,0.515,ambient house
0z5E34e7ZT3XKMYQNXh6tH,Kiss from a Rose,Seal,5GtMEZEeFFsuHY8ad4kOxv,0.63,0.587,289227,0.493,0.0,8,0.224,-8.368,1,0.0296,3,0.21,soft rock
4wYCe9tSmUolNU4WmJKbZy,Stay Another Day,East 17,6lOC7lwSO1ql4Gc2Y3QObY,0.578,0.524,267133,0.489,0.000624,2,0.186,-7.828,1,0.0274,4,0.443,hip house
2CaseM6BKvQpi6blK8nbxC,I'm Outta Love - Radio Edit,Anastacia,2siHvYaxjaW5rKVRiIrMYH,0.398,0.761,245400,0.716,0.0,10,0.0771,-5.8,0,0.056,4,0.649,europop
3oEHQmhvFLiE7ZYES0ulzv,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,4S9EykWXhStSc15wEx8QFK,0.732,0.428,280000,0.276,5.33e-06,4,0.117,-11.729,1,0.0312,1,0.0382,dance pop
7Lwo27zrXusqUlAaTgnytp,Stay,Lisa Loeb & Nine Stories,4a7CDXcRCXi4kp5z7SEXtg,0.454,0.676,183760,0.592,0.0,1,0.107,-6.887,1,0.0452,4,0.337,pop rock
5KaggKyCa9QZk25z93D4Zs,Show Me Love - Radio Version,Robyn,6UE7nl9mha6s8z0wFQFIZ2,0.077,0.648,228613,0.623,0.0,6,0.324,-3.945,0,0.0305,4,0.715,swedish pop
5EVIK1ZxQF78Ryq4hiWj0F,Change the World - 2015 Remaster,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,0.477,0.719,234813,0.556,0.00511,9,0.0935,-8.77,1,0.0248,4,0.511,soft rock
6rvYf9JxdVpMdIiEbsbsBL,I Try,Macy Gray,4ylR3zwA0zaapAu94fktwa,0.313,0.593,239440,0.642,0.000582,2,0.0804,-7.284,1,0.0299,4,0.736,pop rock
5vYA1mW9g2Coh1HUFUSmlb,3AM,Matchbox Twenty,3Ngh2zDBRPEriyxQDAMKd1,0.00573,0.521,225947,0.673,0.0,8,0.12,-8.685,1,0.0284,4,0.543,post-grunge
0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,0.00411,0.425,243160,0.954,0.0,1,0.0555,-3.756,0,0.0476,4,0.933,tropical
2gSyc23Hua25fqSFpgAh6W,Say My Name,Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,0.274,0.522,271333,0.676,0.0,5,0.134,-3.571,0,0.16,4,0.746,urban contemporary
6YXWauQKn5nQVhcC4KVplQ,Crush,Jennifer Paige,26PDtWYDJ1KD0brukKsJH1,0.0262,0.733,199960,0.706,0.0,1,0.0881,-5.652,0,0.0292,4,0.598,pop rock
7f0jXNMu2xjQUtmKMuWhGA,What's Up?,4 Non Blondes,0Je74SitssvJg1w4Ra2EK7,0.156,0.566,295493,0.57,0.0,11,0.118,-9.875,0,0.0285,4,0.491,pop rock
0uqvSVhGgQTIdj9G51vhvv,Finally,CeCe Peniston,5UoVLCWzOKMIJ9iioof9OD,0.00653,0.791,245000,0.658,0.0,7,0.0472,-11.128,1,0.0445,4,0.842,vocal house
1Cwsd5xI8CajJz795oy4XF,You Get What You Give,New Radicals,0Grjlu7ncIuCaSYvCs9fcd,0.17,0.621,300773,0.901,0.0,2,0.0875,-5.396,1,0.0302,4,0.744,pop rock
4MIB4aXVS0M0KNVcbQlyOP,Say What You Want,Texas,5JsdVATHNPE0XdMFMRoSuf,0.2,0.633,233867,0.841,0.0,4,0.396,-5.932,1,0.0702,4,0.803,scottish rock
7ySbfLwdCwl1EM0zNCJZ38,One Sweet Day,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,0.353,0.568,281067,0.495,0.0,1,0.0839,-8.964,1,0.0299,4,0.303,urban contemporary
5Ihd9HrPvOADyVoonH9ZjB,Un-Break My Heart,Toni Braxton,3X458ddYA2YcVWuVIGGOYe,0.413,0.625,270333,0.426,0.0,2,0.116,-8.392,0,0.0271,4,0.112,urban contemporary
0IaMMHVbpJ0LrRAeigWOXr,Again,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,0.882,0.359,227133,0.287,0.00607,0,0.186,-9.51,1,0.0303,4,0.189,urban contemporary
6RT3PxDEQOa7m6tK502DNa,How Bizarre,OMC,4vdt8TD56jjQfmxFCmhubX,0.261,0.784,224053,0.675,1.4e-06,0,0.293,-7.718,1,0.049,4,0.854,nz pop
5LGqFIVBf3ZUeFBpc87CFS,Life,Des'ree,73ZPfpfg1LBVvDEArK4l5B,0.112,0.721,216040,0.74,4.12e-05,1,0.0848,-5.453,1,0.0416,4,0.714,pop rock
1ckU1EhAO0Nr73QYw24SWJ,My Love Is Your Love,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,0.0557,0.77,261573,0.475,4.81e-06,7,0.0607,-9.512,1,0.159,4,0.474,urban contemporary
5GorFaKkP2mLREQvhSblIg,All My Life,K-Ci & JoJo,05RZIdfz59ZW2FvFuwnmNK,0.114,0.629,331240,0.511,3.91e-06,1,0.0588,-8.651,1,0.0326,4,0.181,urban contemporary
5DiXcVovI0FcY2s0icWWUu,Mr. Jones,Counting Crows,0vEsuISMWAKNctLlUAhSZC,0.183,0.578,272293,0.817,3.06e-06,0,0.285,-6.542,1,0.0363,4,0.726,rock
6lbme14HiDWYmGiw1I2Dv6,You,Ten Sharp,0ap24Mjt6qlze8v667KlaF,0.426,0.405,272984,0.901,0.0185,11,0.188,-7.905,0,0.0315,4,0.666,no genre
43z6scIZU2QcEieMQFAJRG,There She Goes,Sixpence None The Richer,0lJlKQvuM2Sd9DPPyUXcHg,0.000856,0.498,164280,0.789,5.83e-06,10,0.104,-5.724,1,0.0319,4,0.455,pop rock
6J6RWKCPN5RFKHUKEUFjxS,Step by Step,New Kids On The Block,55qiaow2sDYtjqu1mwRua6,0.0274,0.787,267293,0.63,6.69e-06,0,0.161,-12.295,1,0.0609,4,0.882,dance pop
14sVnTYvfzo9sQM4RkQTaq,You Were Meant For Me,Jewel,6FbDoZnMBTdhhhLuJBOOqP,0.791,0.582,254480,0.33,1.48e-06,6,0.105,-7.928,1,0.0347,4,0.407,singer-songwriter
